id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,quote_url,video,profile_image_url,,,
1.12569930108089E+018,1.12569930108089E+018,1557222602000,2019-05-07,16:50:02,WIB,30617522,wartaekonomi,Warta Ekonomi,,Ratna Sarumpaet Sempat Ingin Bunuh Diri - Warta Ekonomi  https://www.wartaekonomi.co.id/read226768/ratna-sarumpaet-sempat-ingin-bunuh-diri.html …,,['https://www.wartaekonomi.co.id/read226768/ratna-sarumpaet-sempat-ingin-bunuh-diri.html'],[],0,0,0,,[],https://twitter.com/WartaEkonomi/status/1125699301080887297,,,0,https://pbs.twimg.com/profile_images/908643958221283328/XRfq6bpS.jpg,,,
1.12568068591664E+018,1.12566114809786E+018,1557218164000,2019-05-07,15:36:04,WIB,8.87722106254836E+017,ferry66280192,Ferry,,"""...Sempet ingin bunuh diri..."", fakta atau hoax....aah sama aja buat Mak Lampir","['jajangridwan19', 'ernijasin', 'merdekadotcom']",[],[],0,0,1,,[],https://twitter.com/Ferry66280192/status/1125680685916643328,,,0,https://pbs.twimg.com/profile_images/1126491817698979840/lr77tvEc.jpg,,,
1.12567665121852E+018,1.12567665121852E+018,1557217202000,2019-05-07,15:20:02,WIB,354168059,alineadotid,Alineadotid,,"Emosi tak stabil, Ratna Sarumpaet kerap ingin bunuh diri  https://www.alinea.id/s/b1XfV9jCQ ",,['https://www.alinea.id/s/b1XfV9jCQ'],[],0,1,0,,[],https://twitter.com/alineadotid/status/1125676651218522113,,,0,https://pbs.twimg.com/profile_images/976325355626684416/D7ookDki.jpg,,,
1.12567414254655E+018,1.12567311274426E+018,1557216604000,2019-05-07,15:10:04,WIB,292727641,el_jusuf,Pamanjoe,,"Ga mgkn aktifis tangguh spt Bu Ratna ingin bunuh diri hanya krn proses hukum spt ini. pak Harto yg bgtu digdaya saja beliau lawan tanpa ada rasa takut secuil pun.. Mobil beliau diderek Dishub sj, beliau langsung tlp Pak Anis dan perkara selesia kok.",['kompascom'],[],[],0,0,3,,[],https://twitter.com/El_Jusuf/status/1125674142546546688,,,0,https://pbs.twimg.com/profile_images/1065464968865185792/zI3Q19-Y.jpg,,,
1.12567311274426E+018,1.12567311274426E+018,1557216358000,2019-05-07,15:05:58,WIB,23343960,kompascom,Kompas.com,,"Menurut stafnya, Ratna selalu terlihat stres karena memikirkan sesuatu. Emosinya pun labil dan sesekali berkata ingin bunuh diri. Sejak kapan Ratna seperti itu? #Megapolitan https://megapolitan.kompas.com/read/2019/05/07/15002421/ratna-sarumpaet-disebut-sering-konsumsi-obat-penenang-karena-depresi …",,['https://megapolitan.kompas.com/read/2019/05/07/15002421/ratna-sarumpaet-disebut-sering-konsumsi-obat-penenang-karena-depresi'],[],38,10,15,,['#megapolitan'],https://twitter.com/kompascom/status/1125673112744259585,,,0,https://pbs.twimg.com/profile_images/924834031509712896/SjhqOzgA.jpg,,,
1.12567140431636E+018,1.12567140431636E+018,1557215951000,2019-05-07,14:59:11,WIB,1.08004835579376E+018,kunci_berita_id,Kunci Berita,,Klik  http://vlt.me/tw777  Kunci Berita Terkini: Saksi Sebut Ratna Sarumpaet Pernah Ingin Bunuh Diri  http://cnn.id/392675?utm_source=twitter&utm_medium=oa&utm_content=cnnindonesia&utm_campaign=cmssocmed …,,"['http://vlt.me/tw777', 'http://cnn.id/392675?utm_source=twitter&utm_medium=oa&utm_content=cnnindonesia&utm_campaign=cmssocmed']",[],0,0,0,,[],https://twitter.com/Kunci_Berita_ID/status/1125671404316364801,,,0,https://pbs.twimg.com/profile_images/1096311122901196801/GCaAmkmn.png,,,
1.12567100172589E+018,1.12567100172589E+018,1557215855000,2019-05-07,14:57:35,WIB,17128975,cnnindonesia,CNN Indonesia,,Saksi Sebut Ratna Sarumpaet Pernah Ingin Bunuh Diri  http://cnn.id/392675?utm_source=twitter&utm_medium=oa&utm_content=cnnindonesia&utm_campaign=cmssocmed …,,['http://cnn.id/392675?utm_source=twitter&utm_medium=oa&utm_content=cnnindonesia&utm_campaign=cmssocmed'],[],3,0,4,,[],https://twitter.com/CNNIndonesia/status/1125671001725890561,,,0,https://pbs.twimg.com/profile_images/669793728970682369/CaHHKPMc.png,,,
1.12566623016838E+018,1.12566623016838E+018,1557214717000,2019-05-07,14:38:37,WIB,8.42014209109971E+017,andri000me_2,M Andri Gunawan Berita,,"Staf Sebut Ratna Sarumpaet Minum Obat Antidepresan, Pernah Ingin Bunuh Diri  https://mandrigunawanberita.wordpress.com/2019/05/07/staf-sebut-ratna-sarumpaet-minum-obat-antidepresan-pernah-ingin-bunuh-diri/ …",,['https://mandrigunawanberita.wordpress.com/2019/05/07/staf-sebut-ratna-sarumpaet-minum-obat-antidepresan-pernah-ingin-bunuh-diri/'],[],0,0,0,,[],https://twitter.com/andri000me_2/status/1125666230168375298,,,0,https://pbs.twimg.com/profile_images/975018358482468864/9hQxCNDN.jpg,,,
1.12566457723498E+018,1.12566457723498E+018,1557214323000,2019-05-07,14:32:03,WIB,7.59692754985243E+017,kumparan,kumparan,,Ratna Sarumpaet pernah mengucapkan ingin bunuh diri.  https://kumparan.com/@kumparannews/ratna-sarumpaet-pernah-cerita-kadang-stres-dan-ingin-bunuh-diri-1r23KIf0xGF?utm_source=dlvr.it&utm_medium=twitter …,,['https://kumparan.com/@kumparannews/ratna-sarumpaet-pernah-cerita-kadang-stres-dan-ingin-bunuh-diri-1r23KIf0xGF?utm_source=dlvr.it&utm_medium=twitter'],[],0,3,5,,[],https://twitter.com/kumparan/status/1125664577234976769,,,0,https://pbs.twimg.com/profile_images/1123004330603192320/fwF3Jmdc.jpg,,,
1.12566041428353E+018,1.12566041428353E+018,1557213331000,2019-05-07,14:15:31,WIB,1.11018180133339E+018,terkinisinjai,Sinjai Terkini,,Staf Pribadi Ungkap Ratna Sarumpaet Sering Marah Hingga Ingin Bunuh Diri  https://sinjaiterkini.com/2019/05/07/staf-pribadi-ungkap-ratna-sarumpaet-sering-marah-hingga-ingin-bunuh-diri/ … pic.twitter.com/qnpX7v6q6y,,['https://sinjaiterkini.com/2019/05/07/staf-pribadi-ungkap-ratna-sarumpaet-sering-marah-hingga-ingin-bunuh-diri/'],['https://pbs.twimg.com/media/D58mLm4XkAAgzQ4.jpg'],0,0,0,,[],https://twitter.com/TerkiniSinjai/status/1125660414283534337,,,0,https://pbs.twimg.com/profile_images/1110183103182495746/YKjTPG33.png,,,
1.12565984904235E+018,1.12565984904235E+018,1557213196000,2019-05-07,14:13:16,WIB,18040227,_wistu,Ratno Wistu,,"ⓚⓡⓔ.my.id : Staf Sebut Ratna Sarumpaet Minum Obat Antidepresan, Pernah Ingin Bunuh Diri  http://bit.ly/2VK7GLR ",,['http://bit.ly/2VK7GLR'],[],0,0,0,,[],https://twitter.com/_wistu/status/1125659849042350080,,,0,https://pbs.twimg.com/profile_images/446537502610817025/DU0wNxOi.png,,,
1.12565942439411E+018,1.12563973148246E+018,1557213095000,2019-05-07,14:11:35,WIB,735818983,bintoro_andik,Mas Andik,,Kenapa ingin bunuh diri? Gak dilihat sama presiden kereta negara ya? Padahal sudah capek oplas...... eh saingan sama neno warisman........ ayo siapa kuat jadi ibu negara kerta negara...... saingan dong.....,['mediaindonesia'],[],[],1,0,1,,[],https://twitter.com/Bintoro_andik/status/1125659424394104833,,,0,https://pbs.twimg.com/profile_images/805064890150883328/6sRX90VY.jpg,,,
1.12565400692615E+018,1.12565400692615E+018,1557211803000,2019-05-07,13:50:03,WIB,456426648,merdekadotcom,MERDEKA,,Ratna Sarumpaet Sempat Ingin Bunuh Diri  http://dlvr.it/R4CH21 ,,['http://dlvr.it/R4CH21'],[],0,0,0,,[],https://twitter.com/merdekadotcom/status/1125654006926151681,,,0,https://pbs.twimg.com/profile_images/1059271464577249280/Arzq3pyo.jpg,,,
1.12564352653906E+018,1.12564352653906E+018,1557209304000,2019-05-07,13:08:24,WIB,8.2884394167595E+017,manboo87,muchamad,,"Kerap Ingin Bunuh Diri, Ratna Sarumpaet Konsumsi Obat Penenang  https://m.mediaindonesia.com/read/detail/233946-kerap-ingin-bunuh-diri-ratna-sarumpaet-konsumsi-obat-penenang … via @mediaindonesia  Beginikah nasibmu kini RATNA..????, Adzab kah???? hanya Tuhan yang tau😢",['mediaindonesia'],['https://m.mediaindonesia.com/read/detail/233946-kerap-ingin-bunuh-diri-ratna-sarumpaet-konsumsi-obat-penenang'],[],0,0,0,,[],https://twitter.com/manboo87/status/1125643526539059200,,,0,https://pbs.twimg.com/profile_images/828850357685981185/NnXmfAuh.jpg,,,
1.12563973148246E+018,1.12563973148246E+018,1557208400000,2019-05-07,12:53:20,WIB,68930552,mediaindonesia,Media Indonesia,,"Kerap Ingin Bunuh Diri, Ratna Sarumpaet Konsumsi Obat Penenang   https://mediaindonesia.com/read/detail/233946-kerap-ingin-bunuh-diri-ratna-sarumpaet-konsumsi-obat-penenang …",,['https://mediaindonesia.com/read/detail/233946-kerap-ingin-bunuh-diri-ratna-sarumpaet-konsumsi-obat-penenang'],[],29,6,36,,[],https://twitter.com/mediaindonesia/status/1125639731482464256,,,0,https://pbs.twimg.com/profile_images/1086508181914669057/IeYuh7Bq.jpg,,,
1.1255545595296E+018,1.12540347026822E+018,1557188093000,2019-05-07,07:14:53,WIB,1.09643790142281E+018,syahrilyt,@Syahril Yt,,"Apa gak salah tu, yg mau people power siapa ya....jika ingin berkuasa jgn memaksakan diri itu sama halnya bunuh diri massal....","['hendra197071', 'msaid_didu']",[],[],0,0,0,,[],https://twitter.com/SyahrilYt/status/1125554559529603073,,,0,https://pbs.twimg.com/profile_images/1096438150786772992/vTQsL3-V.jpg,,,
1.12551536632567E+018,1.12551536632567E+018,1557178749000,2019-05-07,04:39:09,WIB,149616564,aliwibingung,Nama tidak boleh kosong,,seperti .. ingin bunuh diri tapi takut mati,,[],[],0,0,0,,[],https://twitter.com/aliwibingung/status/1125515366325673984,,,0,https://pbs.twimg.com/profile_images/1126924387414827008/UeTIu7Sy.jpg,,,
1.12544791111271E+018,1.12544729325822E+018,1557162666000,2019-05-07,00:11:06,WIB,9.54952368356975E+017,jinyoungsmells,fia ‘05.,,"aku berusaha buat mencintai diriku sendiri lagi. semoga aku bisa. aku berusaha untuk tidak banyak menangis lagi. aku janji, ga bakal ada kata “ingin bunuh diri” di dala otakku lagi.  aku janji, untuk percaya sama kehidupanku dan diriku bahwa semuanya akan baik2 saja.",,[],[],1,0,0,,[],https://twitter.com/jinyoungsmells/status/1125447911112712194,,,0,https://pbs.twimg.com/profile_images/1125422153694715905/tpElV2TL.jpg,,,
1.12544332197388E+018,1.12544332197388E+018,1557161572000,2019-05-06,23:52:52,WIB,277398543,syavirafarhansk,Pow,,di usia 21tahun. merasa masalah ini banyak terkadang ingin mati saja. apa yg harus di lakukan? — Buang jauh2 pikiran itu. Karna klo mati yang belum waktunya gabikin masalah selesai(bunuh diri). Mungkin selesai di dunia tapi di dunia selanjutnya belum pa…  https://lap78.ask.fm/igoto/45DKECPW7B667HQMHN2IG6NM5SIDZOYTSDZ6FCNCC3V2XYNQRAR4YJIIPIEYWXBTKKYPUFYJJNVTUVSUQR57M3FAK32KZBBGWIIERFKKHVYT4J7CB6RCSIW5T2YPHZDXQPXJ6GYXZPOFBDOYL2HAUWTK4LGH54EPZHMVJ7DPZO32KY7RBNQGDQXZ5VIL5OXHQ4JKMVLU4EK7HI3NAYQWGGXVNGGRWOYIZ46A==== …,,['https://lap78.ask.fm/igoto/45DKECPW7B667HQMHN2IG6NM5SIDZOYTSDZ6FCNCC3V2XYNQRAR4YJIIPIEYWXBTKKYPUFYJJNVTUVSUQR57M3FAK32KZBBGWIIERFKKHVYT4J7CB6RCSIW5T2YPHZDXQPXJ6GYXZPOFBDOYL2HAUWTK4LGH54EPZHMVJ7DPZO32KY7RBNQGDQXZ5VIL5OXHQ4JKMVLU4EK7HI3NAYQWGGXVNGGRWOYIZ46A===='],[],0,0,0,,[],https://twitter.com/syavirafarhansk/status/1125443321973882881,,,0,https://pbs.twimg.com/profile_images/1126894244860313601/XJGAB3mo.jpg,,,
1.12543739912153E+018,1.12532389681355E+018,1557160160000,2019-05-06,23:29:20,WIB,391790701,taniawidhi,Tannn,,"Alasanku karna memory hp ku sudah tidak kuasa menahan semua partikel2 yg sudah ada di hp ini. Hp ini sudah mencoba bunuh diri selama sekian kli, tapi selalu ku gagalkan. Maka dari itu ku ingin memberinya secercah harapan hidup, dengan cara membantunnya. #DebriGiveaway",['debrisumule'],[],[],0,0,0,,['#debrigiveaway'],https://twitter.com/Taniawidhi/status/1125437399121530881,,,0,https://pbs.twimg.com/profile_images/1113627023149154304/XpfQCuy_.jpg,,,
1.12543661180878E+018,1.12543661180878E+018,1557159972000,2019-05-06,23:26:12,WIB,4897217173,netralnews,NETRALNEWS,,Terduga Teroris di Bekasi Ingin Lakukan Bom Bunuh Diri di Tengah Aksi Massa  https://www.netralnews.com//news/nasional/read/173839/terduga-teroris-di-bekasi-ingin-lakukan-bom-bunuh-diri-di-tengah-aksi-massa … #TerorisBekasi #Netralnews,,['https://www.netralnews.com//news/nasional/read/173839/terduga-teroris-di-bekasi-ingin-lakukan-bom-bunuh-diri-di-tengah-aksi-massa'],[],0,0,0,,"['#terorisbekasi', '#netralnews']",https://twitter.com/netralnews/status/1125436611808776193,,,0,https://pbs.twimg.com/profile_images/700196826234769408/BBkwjkHd.jpg,,,
1.1253687526131E+018,1.1253687526131E+018,1557143793000,2019-05-06,18:56:33,WIB,88888374,agussutondo,agus sutondo,,"Tiga spesies kampret garis keras (teroris) akhirnya tertangkap oleh Densus 88.   Untungnya aparat kepolisian melakukan tindakan dengan cepat ! Targetnya berbahaya, mereka ingin melakukan aksi bom bunuh diri dengan memanfaatkan People Power abal-abal.  #BravoDensus88 #BravoPolri pic.twitter.com/otuovxPrzJ",,[],[],0,0,1,,"['#bravodensus88', '#bravopolri']",https://twitter.com/agussutondo/status/1125368752613101575,,,1,https://pbs.twimg.com/profile_images/1125053358081888256/3PoL20jR.jpg,,,
1.12530569913778E+018,1.12530569913778E+018,1557128760000,2019-05-06,14:46:00,WIB,1.12066909241793E+018,hendraredit,Hendra,,"Tiba2 ada yg chat  mintak masuk group solstice😩 tiba* ingin bunuh diri 😪 dan dia bilang "" skrg kmna bos"" || Gak tau dia kalau saya kabur😩😩🤪🤪",,[],[],0,0,1,,[],https://twitter.com/Hendraredit/status/1125305699137777665,,,0,https://pbs.twimg.com/profile_images/1122787405784739840/4fA5-Ro4.jpg,,,
1.12530310660921E+018,1.12530310660921E+018,1557128142000,2019-05-06,14:35:42,WIB,373909215,blenkilustrator,Blenk,,"""Aku capek. Bunuh diri aja kali ya,"" ucap seorang pria yang sedang capek dan ingin bunuh diri.",,[],[],0,0,0,,[],https://twitter.com/blenkilustrator/status/1125303106609209344,,,0,https://pbs.twimg.com/profile_images/846681569104343040/JdGPyJde.jpg,,,
1.12526353407232E+018,1.12524999589084E+018,1557118707000,2019-05-06,11:58:27,WIB,9.628859799074E+017,syltherein,"Rangkaibumi, Kahiyang.",,,/ Jangan membuatku ingin bunuh diri dong.,"['mornmoans', 'keikonotkiko']",[],[],1,0,0,,[],https://twitter.com/syltherein/status/1125263534072320000,,,0,https://pbs.twimg.com/profile_images/1125789142124621824/IuJbHEUd.jpg,,
1.12524207941041E+018,1.12523825378995E+018,1557113592000,2019-05-06,10:33:12,WIB,112085979,kamals_ag,🇮🇩 kamal❤kebenaran🇮🇩,,"Bung, janganlah jadi penumpang yang ingin membocorkan kapal jika tidak tahu berenang karena itu namanya bunuh diri. Pak Prabowo dan pendukungnya tidak butuh penghianat.",['andiarief__'],[],[],1,1,5,,[],https://twitter.com/kamals_ag/status/1125242079410409472,,,0,https://pbs.twimg.com/profile_images/1122123847925293056/nQMsjrXl.jpg,,,
1.12520487452048E+018,1.12488773749913E+018,1557104722000,2019-05-06,08:05:22,WIB,1048986055,korban_delusi48,Menurut saya,,"Jadi begini pak, saya balik ke prinsip dasar, saya sangat menghormati hak dari individu. Sampai kapan? Sampai tidak merugikan orang lain. Jika didepan saya ada orang ingin bunuh diri, ya saya persilahkan. Yah asal jgn lompat dr gedung aja, entar kena org di bawah atau hal sejenis","['dewawisana', 'biskuit_ahoi']",[],[],1,0,0,,[],https://twitter.com/Korban_delusi48/status/1125204874520481792,,,0,https://pbs.twimg.com/profile_images/411713475342110720/3ydrkejp.jpeg,,,
1.12511166241393E+018,1.12511166241393E+018,1557082498000,2019-05-06,01:54:58,WIB,355198991,____afm,see you on may(be),,"Saat kamu merasa tidak berguna, usahamu dirasa sia-sia, lalu kamu minta segera dimatikan, tapi esok harinya masih hidup.. berarti rezekimu didunia masih ada. entah itu perihal harta, tahta, atau dzia.  motivasi untuk yang sedih kronis & ingin bunuh diri, tp masih ada kepahamannya",,[],[],1,1,1,,[],https://twitter.com/____afm/status/1125111662413926400,,,0,https://pbs.twimg.com/profile_images/1110893881472630784/mtiIwJv4.jpg,,,
1.12507777697581E+018,1.12397616520153E+018,1557074419000,2019-05-05,23:40:19,WIB,1.11338704938031E+018,nightraxn,Riku 凌功,,"「Kalau bisa membuatku cepat mati, ya tidak apa-apa.」  Ia ingin bunuh diri tapi belum ada keberanian. Kalau sakit parah, mungkin akan menjadi keuntungan baginya.",['iceskxting'],[],[],1,0,0,,[],https://twitter.com/nightraxn/status/1125077776975814657,,,0,https://pbs.twimg.com/profile_images/1116772043104473093/JOLC_nUi.png,,,
1.12506124204798E+018,1.12506124204798E+018,1557070477000,2019-05-05,22:34:37,WIB,9.88177907854946E+017,drfra_,IM BACK,,Ketika nilaiku jelek  Emakku : pasti lu gak belajar ye kan??!!  Ketika aku sibuk belajar  Also emakku : belajar mulu! Bantuin sini napah. Stress lu kalo belajar mulu!  INGIN KU BUNUH DIRI SAJO,,[],[],0,0,0,,[],https://twitter.com/DrFra_/status/1125061242047979525,,,0,https://pbs.twimg.com/profile_images/1123647205162643456/IO_i_sQl.jpg,,,
1.12506023636293E+018,1.12498846391523E+018,1557070237000,2019-05-05,22:30:37,WIB,8.59659804607775E+017,xuchoileez,zoya,,"ingin idolanya dikenang sebagai orang yang ceria, friendly dan baik just like how he really is. mengingat kim jonghyun sebagai 'idola kpop yang bunuh diri karena depresi' pretty much membuat fans jonghyun sedih.","['wiitjaksono', 'tubirfess']",[],[],1,0,0,,[],https://twitter.com/XUCHOILEEZ/status/1125060236362932224,,,0,https://pbs.twimg.com/profile_images/1122522741670735872/V6e5lTO1.jpg,,,
1.12505203904454E+018,1.12505203904454E+018,1557068283000,2019-05-05,21:58:03,WIB,486055906,psikologimimpi,Psikologi Mimpi,,Ciri-ciri Orang yang Ingin Bunuh Diri  https://goo.gl/fb/16DHsw ,,['https://goo.gl/fb/16DHsw'],[],0,0,0,,[],https://twitter.com/psikologimimpi/status/1125052039044538369,,,0,https://pbs.twimg.com/profile_images/1123390137528832000/NDEplsd7.png,,,
1.12502739997484E+018,1.12502739997484E+018,1557062408000,2019-05-05,20:20:08,WIB,1.09710071244873E+018,sourceofyourjoy,Priscilla,,"Sedang berada di fase tidak ingin hidup, tetapi enggan bunuh diri.",,[],[],0,0,0,,[],https://twitter.com/sourceofyourjoy/status/1125027399974842370,,,0,https://pbs.twimg.com/profile_images/1127033973790535681/tLAxjvF-.jpg,,,
1.1250099458149E+018,1.12495833911528E+018,1557058247000,2019-05-05,19:10:47,WIB,8.78167979371803E+017,netizcn,keberuntungan,,"biarin aja, palig masuk koran ""diduga pria ini ingin melakukan bunuh diri akibat tidak diberikan pap tt oleh pacarnya""",['tanya2rl'],[],[],0,0,0,,[],https://twitter.com/netizcn/status/1125009945814900737,,,0,https://pbs.twimg.com/profile_images/1115564697145630720/VL9dj-2w.jpg,,,
1.12500818991569E+018,1.12500818991569E+018,1557057828000,2019-05-05,19:03:48,WIB,1.12047020908348E+018,gaeunnie33,gaeunnie33,,"Aku sedih karena aku tidak bisa membantunya, dia beberapa kali mengatakan ingin bunuh diri saja bahkan tak jarang dia menyakiti dirinya sendiri. Aku sedih krn aku tak bisa berbuat apapun selain menasehatinya. Aku khawatir saat dia kalut krn dia tak akan mendengarkan siapapun",,[],[],1,0,0,,[],https://twitter.com/gaeunnie33/status/1125008189915688961,,,0,https://pbs.twimg.com/profile_images/1120470618644860928/LPCpTHGT.jpg,,,
1.1249796886092E+018,1.12497931983337E+018,1557051033000,2019-05-05,17:10:33,WIB,1.12360715650523E+018,rupanya_alpin,emre'can,,Itu berenang ato ingin mencoba buat bunuh diri mba,['dewiauliaw'],[],[],1,0,0,,[],https://twitter.com/rupanya_alpin/status/1124979688609202176,,,0,https://pbs.twimg.com/profile_images/1127492692802322432/tZgmpjbI.jpg,,,
1.12493134142062E+018,1.12493134142062E+018,1557039506000,2019-05-05,13:58:26,WIB,1680139332,milmil_laa,Teiiaa ツ (leave me alone),,"Aku benar benar tidak sanggup untuk bicara, bahkan aku tak sanggup menampakkan diriku Rasanya aku ingin bunuh diri",,[],[],1,0,1,,[],https://twitter.com/MiLmil_Laa/status/1124931341420621824,,,0,https://pbs.twimg.com/profile_images/1123975410771951616/ydDmk4VM.png,,,
1.12491812727845E+018,1.12491812727845E+018,1557036356000,2019-05-05,13:05:56,WIB,7.68013653106831E+017,fauziizwar,"yasyidh fauzi, Izwar",,"Akutu sebenernya gakuat baca semacam Kuzu no Honkai, Domestic kanojo dan lainnya. Ini sok ingin baca Emergence. Masokis. Bunuh diri.",,[],[],0,0,0,,[],https://twitter.com/FauziIzwar/status/1124918127278448641,,,0,https://pbs.twimg.com/profile_images/1105479223660015617/kwU-7rPf.jpg,,,
1.12490578989685E+018,1.12490578989685E+018,1557033414000,2019-05-05,12:16:54,WIB,1.12424859683916E+018,finursya,Finursya,,"Seseorang yang ingin bunuh diri,melemparkan senyuman pada hari ini dan esok dihibohkan yang Dia dah pergi dengan selamat.....?? Hari ini jumpa dia senyum gelak-ketawa macam biasa,Esok dengar cerita dia dah mati😞😞😞😞😞",,[],[],0,1,0,,[],https://twitter.com/finursya/status/1124905789896847360,,,0,https://pbs.twimg.com/profile_images/1124626257126158338/ubGkjeg3.jpg,,,
1.12489720704227E+018,1.12482635701013E+018,1557031368000,2019-05-05,11:42:48,WIB,72812166,paulinaagultom,sripaulinagultom,,"“Tidak ada org capek lalu bunuh diri” kalimat ini membuat saya ingin bertanya. Permisi, Bapak pernah dengar yg namanya stres? Dari stres ringan menjadi stres berat dan lama-lama depresi? Pernah dengar orang depresi bunuh diri? #AdaApaDenganFahriHamzah 😌",['fahrihamzah'],[],[],0,0,1,,['#adaapadenganfahrihamzah'],https://twitter.com/paulinaagultom/status/1124897207042265089,,,0,https://pbs.twimg.com/profile_images/983211072034242560/WX2GR15O.jpg,,,
1.12489210793879E+018,1.12489210793879E+018,1557030152000,2019-05-05,11:22:32,WIB,2669451404,chxxttt466_,BukanKalengKaleng_,,"🐣: kencan yok 🐼: gas kapan?  🐣: to night  🐼: ngawur pek,  poso"" ngajak kencan 🐣: lah kan puasa bsk 🐼: nanti malem kan traweh   Berasa ingin bunuh diri 🤣 gblok nya,  sekali ngajak kencan langsng fail pek anjay gapunya malu wkwk",,[],[],0,0,0,,[],https://twitter.com/chxxttt466_/status/1124892107938787328,,,0,https://pbs.twimg.com/profile_images/1124971814923300865/KfPKS9ix.jpg,,,
1.12484471076841E+018,1.12484471076841E+018,1557018852000,2019-05-05,08:14:12,WIB,557231853,svnthsdrme,Donny kriseven,,"Kalok mbokep di Twitter tolong jangan di love nanti temenmu tau, terus kamu di bully terus kamu malu, depresi,ingin hilang ingatan, lalu bunuh diri, hmmm kasihan..",,[],[],0,0,0,,[],https://twitter.com/svnthsdrme/status/1124844710768414720,,,0,https://pbs.twimg.com/profile_images/1123876311221583872/P2YMCCxn.jpg,,,
1.12457859476673E+018,1.12457859476673E+018,1556955405000,2019-05-04,14:36:45,WIB,36908999,radiountar,Radio UNTAR,,Awkarin adalah seorang selebgram yang pernah mengalami mental illness saat masa SMA hingga ingin bunuh diri #SMASH pic.twitter.com/Ep8LlSPOtd,,[],['https://pbs.twimg.com/media/D5tOQxGUIAAkBhL.jpg'],0,0,0,,['#smash'],https://twitter.com/radiountar/status/1124578594766725120,,,0,https://pbs.twimg.com/profile_images/878829365085184001/XdfXf0WM.jpg,,,
1.12456699616991E+018,1.1241415593839E+018,1556952639000,2019-05-04,13:50:39,WIB,1685663929,galihsih,galih ‎⎊,,"Mon maap Arsenal itu tim yang diciptakan untuk uji coba, seberapa kuat sebuah fans menahan hasrat ingin bunuh diri jadi nga usah 4 besar Uefa league udah cukup",['kikionearth'],[],[],1,0,0,,[],https://twitter.com/galihsih/status/1124566996169908224,,,0,https://pbs.twimg.com/profile_images/1120752313814044672/9xQiFVwv.jpg,,,
1.124496535302E+018,1.124496535302E+018,1556935840000,2019-05-04,09:10:40,WIB,1.01999997313019E+018,hanyalidahsaja,*•.¸♡ ᴵᴺᴳᴵᴺ ᴮᵁᴺᵁᴴ ᴰᴵᴿᴵ ♡¸.•*,,"Memasuki bulan ramadhan, sepertinya admin akan vakum untuk posting dulu. Karena kami menghargai saudara-saudara yang berpuasa agar tidak menganggu ibadahnya   Cheers ✨",,[],[],1,0,1,,[],https://twitter.com/hanyalidahsaja/status/1124496535302000641,,,0,https://pbs.twimg.com/profile_images/1122479846209122304/_i_y78KU.jpg,,,
1.12448596057655E+018,1.12446385483704E+018,1556933319000,2019-05-04,08:28:39,WIB,213152258,fitaderika,loading...,,"jangan pernah pergi ke tempat sepi saat pikiran down dan ingin bunuh diri, percaya ga percaya yg tak 'kasat mata' negatif bisa mengaruhin pikiran kita buat beneran ngelakuin hal2 gabaik kayak bunuh diri, kesenengan dia ada temennya  (16)",,[],[],1,0,0,,[],https://twitter.com/fitaderika/status/1124485960576552966,,,0,https://pbs.twimg.com/profile_images/1124490479033208832/1eX1Y9ut.jpg,,,
1.12433453456295E+018,1.12433453456295E+018,1556897216000,2019-05-03,22:26:56,WIB,599010209,theovanys,Theovany,,"Melirik kasus org bunuh diri, hal pertama yg sll sy rasakan adl sedih! & berfikir, apkh saat itu disekitar dia benar2 tidak ada satu manusia yang bisa menyelamatkanya dr pemikiran ingin bundir? & berandai2, jk sy disamping dia, apkh sy bisa menyelamatkanya?",,[],[],1,0,0,,[],https://twitter.com/theovanyS/status/1124334534562947072,,,0,https://pbs.twimg.com/profile_images/1111895130246545409/wGP2X_o2.jpg,,,
1.12432843335644E+018,1.12432240239188E+018,1556895762000,2019-05-03,22:02:42,WIB,761602988,animerpid,#ARPIDNews,,Hiroshi Maeue AKA Suicide Website Murderer adalah pembunuh berantai yang memangsa orang-orang yang ingin bunuh diri lewat situs online bunuh diri.,,[],[],1,0,0,,[],https://twitter.com/AnimeRPID/status/1124328433356435456,,,0,https://pbs.twimg.com/profile_images/1126061844559306753/01N5HD2p.jpg,,,
1.12430829471613E+018,1.12430829471613E+018,1556890960000,2019-05-03,20:42:40,WIB,1.04171045533548E+018,teduuuh,🌿 Teduh,,"beberapa kali buka sesi curhat di IGstory @teduuuh dg topik ""titik terendah"". membaca banyak curhatan teman2 teduh, aku salut sekaligus sedih. salut dg yg bertahan, sedih dg yg sempat ingin bunuh diri.  Dear mas aji @KuntoAjiW , saya ijin cover video dg ilustrasi saya nggih 🙏🙏 pic.twitter.com/KP8TEQf4D3","['teduuuh', 'kuntoajiw']",[],[],1,13,31,,[],https://twitter.com/teduuuh/status/1124308294716125185,,,1,https://pbs.twimg.com/profile_images/1120314508654698497/jl5Y81lz.jpg,,,
